timestamp_us;raw_adc;filtered_val;rhythm;class_code
316000;511.30;510.82;TACHYCARDIA;TACHY
318000;511.25;510.78;TACHYCARDIA;TACHY
320000;513.39;512.91;TACHYCARDIA;TACHY
322000;513.15;512.66;TACHYCARDIA;TACHY
324000;512.16;511.67;TACHYCARDIA;TACHY
326000;513.67;513.18;TACHYCARDIA;TACHY
328000;513.52;513.03;TACHYCARDIA;TACHY
330000;512.51;512.01;TACHYCARDIA;TACHY
332000;510.88;510.38;TACHYCARDIA;TACHY
334000;514.47;513.97;TACHYCARDIA;TACHY
336000;511.23;510.73;TACHYCARDIA;TACHY
338000;513.01;512.50;TACHYCARDIA;TACHY
340000;513.17;512.66;TACHYCARDIA;TACHY
342000;511.68;511.17;TACHYCARDIA;TACHY
344000;513.56;513.05;TACHYCARDIA;TACHY
346000;510.60;510.09;TACHYCARDIA;TACHY
348000;511.09;510.57;TACHYCARDIA;TACHY
350000;512.90;512.37;TACHYCARDIA;TACHY
352000;510.68;510.16;TACHYCARDIA;TACHY
354000;511.06;510.53;TACHYCARDIA;TACHY
356000;512.36;511.83;TACHYCARDIA;TACHY
358000;511.80;511.27;TACHYCARDIA;TACHY
360000;512.22;511.68;TACHYCARDIA;TACHY
362000;513.66;513.12;TACHYCARDIA;TACHY
364000;512.39;511.85;TACHYCARDIA;TACHY
366000;512.34;511.80;TACHYCARDIA;TACHY
368000;512.63;512.08;TACHYCARDIA;TACHY
370000;513.27;512.72;TACHYCARDIA;TACHY
372000;513.12;512.57;TACHYCARDIA;TACHY
374000;512.62;512.07;TACHYCARDIA;TACHY
376000;515.07;514.51;TACHYCARDIA;TACHY
378000;513.40;512.84;TACHYCARDIA;TACHY
380000;512.84;512.28;TACHYCARDIA;TACHY
382000;512.16;511.60;TACHYCARDIA;TACHY
384000;512.15;511.58;TACHYCARDIA;TACHY
386000;513.44;512.87;TACHYCARDIA;TACHY
388000;512.05;511.48;TACHYCARDIA;TACHY
390000;512.15;511.57;TACHYCARDIA;TACHY
392000;512.18;511.60;TACHYCARDIA;TACHY
394000;513.17;512.59;TACHYCARDIA;TACHY
396000;512.80;512.22;TACHYCARDIA;TACHY
398000;512.41;511.83;TACHYCARDIA;TACHY
400000;511.08;510.49;TACHYCARDIA;TACHY
402000;513.62;513.03;TACHYCARDIA;TACHY
404000;511.12;510.53;TACHYCARDIA;TACHY
406000;512.64;512.04;TACHYCARDIA;TACHY
408000;511.30;510.70;TACHYCARDIA;TACHY
410000;512.36;511.76;TACHYCARDIA;TACHY
412000;512.15;511.55;TACHYCARDIA;TACHY
414000;513.33;512.73;TACHYCARDIA;TACHY
416000;512.99;512.39;TACHYCARDIA;TACHY
418000;513.43;512.82;TACHYCARDIA;TACHY
420000;512.10;511.48;TACHYCARDIA;TACHY
422000;512.43;511.82;TACHYCARDIA;TACHY
424000;511.96;511.34;TACHYCARDIA;TACHY
426000;512.17;511.55;TACHYCARDIA;TACHY
428000;511.57;510.94;TACHYCARDIA;TACHY
430000;512.89;512.27;TACHYCARDIA;TACHY
432000;512.88;512.25;TACHYCARDIA;TACHY
434000;512.79;512.16;TACHYCARDIA;TACHY
436000;511.67;511.04;TACHYCARDIA;TACHY
438000;511.69;511.05;TACHYCARDIA;TACHY
440000;512.17;511.53;TACHYCARDIA;TACHY
442000;512.55;511.91;TACHYCARDIA;TACHY
444000;513.16;512.52;TACHYCARDIA;TACHY
446000;512.80;512.15;TACHYCARDIA;TACHY
448000;513.85;513.21;TACHYCARDIA;TACHY
450000;513.13;512.48;TACHYCARDIA;TACHY
452000;513.37;512.72;TACHYCARDIA;TACHY
454000;511.61;510.96;TACHYCARDIA;TACHY
456000;513.85;513.20;TACHYCARDIA;TACHY
458000;512.67;512.01;TACHYCARDIA;TACHY
460000;512.78;512.12;TACHYCARDIA;TACHY
462000;512.96;512.29;TACHYCARDIA;TACHY
464000;512.16;511.49;TACHYCARDIA;TACHY
466000;511.73;511.06;TACHYCARDIA;TACHY
468000;512.15;511.47;TACHYCARDIA;TACHY
470000;514.04;513.36;TACHYCARDIA;TACHY
472000;514.19;513.52;TACHYCARDIA;TACHY
474000;512.75;512.07;TACHYCARDIA;TACHY
476000;512.24;511.56;TACHYCARDIA;TACHY
478000;512.45;511.77;TACHYCARDIA;TACHY
480000;513.09;512.40;TACHYCARDIA;TACHY
482000;513.00;512.31;TACHYCARDIA;TACHY
484000;512.96;512.27;TACHYCARDIA;TACHY
486000;513.42;512.73;TACHYCARDIA;TACHY
488000;511.94;511.24;TACHYCARDIA;TACHY
490000;511.82;511.12;TACHYCARDIA;TACHY
492000;511.84;511.14;TACHYCARDIA;TACHY
494000;512.56;511.86;TACHYCARDIA;TACHY
496000;513.63;512.93;TACHYCARDIA;TACHY
498000;512.18;511.47;TACHYCARDIA;TACHY
500000;513.15;512.45;TACHYCARDIA;TACHY
502000;513.53;512.82;TACHYCARDIA;TACHY
504000;513.72;513.01;TACHYCARDIA;TACHY
506000;512.90;512.19;TACHYCARDIA;TACHY
508000;513.49;512.78;TACHYCARDIA;TACHY
510000;514.06;513.34;TACHYCARDIA;TACHY
512000;512.84;512.12;TACHYCARDIA;TACHY
514000;513.47;512.75;TACHYCARDIA;TACHY
516000;513.38;512.65;TACHYCARDIA;TACHY
518000;512.95;512.22;TACHYCARDIA;TACHY
520000;512.46;511.73;TACHYCARDIA;TACHY
522000;513.70;512.97;TACHYCARDIA;TACHY
524000;512.59;511.86;TACHYCARDIA;TACHY
526000;513.93;513.20;TACHYCARDIA;TACHY
528000;513.86;513.12;TACHYCARDIA;TACHY
530000;514.58;513.84;TACHYCARDIA;TACHY
532000;512.26;511.52;TACHYCARDIA;TACHY
534000;514.07;513.33;TACHYCARDIA;TACHY
536000;512.78;512.04;TACHYCARDIA;TACHY
538000;513.22;512.48;TACHYCARDIA;TACHY
540000;512.53;511.78;TACHYCARDIA;TACHY
542000;512.55;511.80;TACHYCARDIA;TACHY
544000;512.57;511.82;TACHYCARDIA;TACHY
546000;512.24;511.48;TACHYCARDIA;TACHY
548000;513.18;512.42;TACHYCARDIA;TACHY
550000;512.54;511.78;TACHYCARDIA;TACHY
552000;512.55;511.79;TACHYCARDIA;TACHY
554000;511.91;511.14;TACHYCARDIA;TACHY
556000;512.85;512.08;TACHYCARDIA;TACHY
558000;512.21;511.45;TACHYCARDIA;TACHY
560000;513.17;512.40;TACHYCARDIA;TACHY
562000;512.33;511.56;TACHYCARDIA;TACHY
564000;512.05;511.28;TACHYCARDIA;TACHY
566000;512.28;511.51;TACHYCARDIA;TACHY
568000;512.68;511.90;TACHYCARDIA;TACHY
570000;512.75;511.97;TACHYCARDIA;TACHY
572000;512.58;511.80;TACHYCARDIA;TACHY
574000;513.09;512.31;TACHYCARDIA;TACHY
576000;512.71;511.92;TACHYCARDIA;TACHY
578000;512.57;511.79;TACHYCARDIA;TACHY
580000;512.67;511.88;TACHYCARDIA;TACHY
582000;513.37;512.58;TACHYCARDIA;TACHY
584000;512.91;512.11;TACHYCARDIA;TACHY
586000;512.20;511.40;TACHYCARDIA;TACHY
588000;512.06;511.26;TACHYCARDIA;TACHY
590000;511.17;510.37;TACHYCARDIA;TACHY
592000;511.86;511.05;TACHYCARDIA;TACHY
594000;512.91;512.11;TACHYCARDIA;TACHY
596000;513.75;512.95;TACHYCARDIA;TACHY
598000;513.43;512.62;TACHYCARDIA;TACHY
600000;513.77;512.96;TACHYCARDIA;TACHY
602000;512.44;511.63;TACHYCARDIA;TACHY
604000;512.63;511.82;TACHYCARDIA;TACHY
606000;514.46;513.64;TACHYCARDIA;TACHY
608000;512.80;511.98;TACHYCARDIA;TACHY
610000;512.82;512.00;TACHYCARDIA;TACHY
612000;512.39;511.57;TACHYCARDIA;TACHY
614000;512.63;511.80;TACHYCARDIA;TACHY
616000;514.23;513.41;TACHYCARDIA;TACHY
618000;513.21;512.38;TACHYCARDIA;TACHY
620000;512.33;511.51;TACHYCARDIA;TACHY
622000;510.97;510.14;TACHYCARDIA;TACHY
624000;514.36;513.53;TACHYCARDIA;TACHY
626000;513.32;512.49;TACHYCARDIA;TACHY
628000;511.86;511.03;TACHYCARDIA;TACHY
630000;513.07;512.24;TACHYCARDIA;TACHY
632000;512.87;512.03;TACHYCARDIA;TACHY
634000;514.06;513.23;TACHYCARDIA;TACHY
636000;511.97;511.13;TACHYCARDIA;TACHY
638000;512.15;511.30;TACHYCARDIA;TACHY
640000;513.41;512.57;TACHYCARDIA;TACHY
642000;513.45;512.61;TACHYCARDIA;TACHY
644000;512.46;511.62;TACHYCARDIA;TACHY
646000;512.31;511.46;TACHYCARDIA;TACHY
648000;514.35;513.50;TACHYCARDIA;TACHY
650000;513.80;512.95;TACHYCARDIA;TACHY
652000;512.46;511.61;TACHYCARDIA;TACHY
654000;512.79;511.94;TACHYCARDIA;TACHY
656000;513.86;513.00;TACHYCARDIA;TACHY
658000;513.00;512.14;TACHYCARDIA;TACHY
660000;511.41;510.55;TACHYCARDIA;TACHY
662000;512.69;511.83;TACHYCARDIA;TACHY
664000;512.39;511.52;TACHYCARDIA;TACHY
666000;514.72;513.86;TACHYCARDIA;TACHY
668000;510.70;509.83;TACHYCARDIA;TACHY
670000;514.20;513.33;TACHYCARDIA;TACHY
672000;512.81;511.94;TACHYCARDIA;TACHY
674000;513.06;512.19;TACHYCARDIA;TACHY
676000;514.10;513.23;TACHYCARDIA;TACHY
678000;512.30;511.42;TACHYCARDIA;TACHY
680000;512.46;511.59;TACHYCARDIA;TACHY
682000;513.19;512.31;TACHYCARDIA;TACHY
684000;514.65;513.77;TACHYCARDIA;TACHY
686000;511.59;510.71;TACHYCARDIA;TACHY
688000;514.12;513.24;TACHYCARDIA;TACHY
690000;513.77;512.88;TACHYCARDIA;TACHY
692000;512.84;511.95;TACHYCARDIA;TACHY
694000;512.99;512.11;TACHYCARDIA;TACHY
696000;513.32;512.43;TACHYCARDIA;TACHY
698000;511.23;510.34;TACHYCARDIA;TACHY
700000;512.21;511.32;TACHYCARDIA;TACHY
702000;512.88;511.98;TACHYCARDIA;TACHY
704000;511.62;510.73;TACHYCARDIA;TACHY
706000;512.36;511.47;TACHYCARDIA;TACHY
708000;512.30;511.40;TACHYCARDIA;TACHY
710000;512.73;511.83;TACHYCARDIA;TACHY
712000;513.41;512.51;TACHYCARDIA;TACHY
714000;513.35;512.45;TACHYCARDIA;TACHY
716000;511.20;510.30;TACHYCARDIA;TACHY
718000;512.88;511.98;TACHYCARDIA;TACHY
720000;513.04;512.13;TACHYCARDIA;TACHY
722000;512.54;511.63;TACHYCARDIA;TACHY
724000;511.14;510.23;TACHYCARDIA;TACHY
726000;514.14;513.23;TACHYCARDIA;TACHY
728000;512.93;512.02;TACHYCARDIA;TACHY
730000;512.02;511.11;TACHYCARDIA;TACHY
732000;513.57;512.66;TACHYCARDIA;TACHY
734000;514.80;513.88;TACHYCARDIA;TACHY
736000;512.98;512.07;TACHYCARDIA;TACHY
738000;512.83;511.92;TACHYCARDIA;TACHY
740000;513.61;512.69;TACHYCARDIA;TACHY
742000;513.87;512.95;TACHYCARDIA;TACHY
744000;513.56;512.64;TACHYCARDIA;TACHY
746000;513.68;512.76;TACHYCARDIA;TACHY
748000;513.29;512.37;TACHYCARDIA;TACHY
750000;513.67;512.74;TACHYCARDIA;TACHY
752000;513.63;512.70;TACHYCARDIA;TACHY
754000;510.92;509.99;TACHYCARDIA;TACHY
756000;511.59;510.66;TACHYCARDIA;TACHY
758000;512.34;511.42;TACHYCARDIA;TACHY
760000;513.79;512.86;TACHYCARDIA;TACHY
762000;514.00;513.07;TACHYCARDIA;TACHY
764000;513.15;512.22;TACHYCARDIA;TACHY
766000;513.59;512.66;TACHYCARDIA;TACHY
768000;512.77;511.83;TACHYCARDIA;TACHY
770000;513.52;512.58;TACHYCARDIA;TACHY
772000;513.39;512.46;TACHYCARDIA;TACHY
774000;511.68;510.74;TACHYCARDIA;TACHY
776000;512.65;511.71;TACHYCARDIA;TACHY
778000;513.81;512.87;TACHYCARDIA;TACHY
780000;511.05;510.11;TACHYCARDIA;TACHY
782000;512.59;511.65;TACHYCARDIA;TACHY
784000;511.72;510.78;TACHYCARDIA;TACHY
786000;513.16;512.21;TACHYCARDIA;TACHY
788000;512.32;511.37;TACHYCARDIA;TACHY
790000;512.62;511.68;TACHYCARDIA;TACHY
792000;512.53;511.58;TACHYCARDIA;TACHY
794000;513.64;512.69;TACHYCARDIA;TACHY
796000;513.79;512.84;TACHYCARDIA;TACHY
798000;514.12;513.17;TACHYCARDIA;TACHY
800000;513.04;512.09;TACHYCARDIA;TACHY
802000;513.72;512.76;TACHYCARDIA;TACHY
804000;512.14;511.19;TACHYCARDIA;TACHY
806000;513.86;512.90;TACHYCARDIA;TACHY
808000;512.14;511.19;TACHYCARDIA;TACHY
810000;514.43;513.48;TACHYCARDIA;TACHY
812000;512.39;511.43;TACHYCARDIA;TACHY
814000;512.93;511.97;TACHYCARDIA;TACHY
816000;512.72;511.76;TACHYCARDIA;TACHY
818000;513.10;512.14;TACHYCARDIA;TACHY
820000;514.01;513.05;TACHYCARDIA;TACHY
822000;513.18;512.22;TACHYCARDIA;TACHY
824000;513.17;512.21;TACHYCARDIA;TACHY
826000;513.88;512.92;TACHYCARDIA;TACHY
828000;513.74;512.78;TACHYCARDIA;TACHY
830000;512.05;511.09;TACHYCARDIA;TACHY
832000;512.56;511.59;TACHYCARDIA;TACHY
834000;513.86;512.89;TACHYCARDIA;TACHY
836000;512.27;511.30;TACHYCARDIA;TACHY
838000;513.82;512.85;TACHYCARDIA;TACHY
840000;514.04;513.07;TACHYCARDIA;TACHY
842000;513.58;512.61;TACHYCARDIA;TACHY
844000;512.09;511.12;TACHYCARDIA;TACHY
846000;512.18;511.21;TACHYCARDIA;TACHY
848000;513.96;512.99;TACHYCARDIA;TACHY
850000;512.55;511.58;TACHYCARDIA;TACHY
852000;514.27;513.30;TACHYCARDIA;TACHY
854000;513.53;512.56;TACHYCARDIA;TACHY
856000;513.10;512.13;TACHYCARDIA;TACHY
858000;511.96;510.98;TACHYCARDIA;TACHY
860000;512.02;511.04;TACHYCARDIA;TACHY
862000;511.54;510.56;TACHYCARDIA;TACHY
864000;513.09;512.11;TACHYCARDIA;TACHY
866000;513.55;512.57;TACHYCARDIA;TACHY
868000;512.69;511.71;TACHYCARDIA;TACHY
870000;513.23;512.25;TACHYCARDIA;TACHY
872000;513.99;513.01;TACHYCARDIA;TACHY
874000;512.01;511.03;TACHYCARDIA;TACHY
876000;513.22;512.24;TACHYCARDIA;TACHY
878000;512.37;511.39;TACHYCARDIA;TACHY
880000;512.00;511.02;TACHYCARDIA;TACHY
882000;513.83;512.84;TACHYCARDIA;TACHY
884000;512.50;511.51;TACHYCARDIA;TACHY
886000;513.38;512.39;TACHYCARDIA;TACHY
888000;513.45;512.47;TACHYCARDIA;TACHY
890000;514.02;513.04;TACHYCARDIA;TACHY
892000;512.52;511.53;TACHYCARDIA;TACHY
894000;512.72;511.74;TACHYCARDIA;TACHY
896000;513.93;512.95;TACHYCARDIA;TACHY
898000;513.07;512.08;TACHYCARDIA;TACHY
900000;512.62;511.63;TACHYCARDIA;TACHY
902000;512.18;511.19;TACHYCARDIA;TACHY
904000;511.53;510.54;TACHYCARDIA;TACHY
906000;514.12;513.13;TACHYCARDIA;TACHY
908000;513.37;512.38;TACHYCARDIA;TACHY
910000;512.30;511.31;TACHYCARDIA;TACHY
912000;512.68;511.69;TACHYCARDIA;TACHY
914000;513.54;512.55;TACHYCARDIA;TACHY
916000;512.35;511.36;TACHYCARDIA;TACHY
918000;514.06;513.07;TACHYCARDIA;TACHY
920000;512.77;511.78;TACHYCARDIA;TACHY
922000;512.82;511.83;TACHYCARDIA;TACHY
924000;513.57;512.58;TACHYCARDIA;TACHY
926000;513.28;512.28;TACHYCARDIA;TACHY
928000;513.05;512.06;TACHYCARDIA;TACHY
930000;514.08;513.09;TACHYCARDIA;TACHY
932000;512.45;511.46;TACHYCARDIA;TACHY
934000;513.14;512.15;TACHYCARDIA;TACHY
936000;512.83;511.83;TACHYCARDIA;TACHY
938000;513.68;512.69;TACHYCARDIA;TACHY
940000;512.42;511.43;TACHYCARDIA;TACHY
942000;511.43;510.43;TACHYCARDIA;TACHY
944000;513.09;512.10;TACHYCARDIA;TACHY
946000;512.26;511.26;TACHYCARDIA;TACHY
948000;513.27;512.27;TACHYCARDIA;TACHY
950000;514.21;513.21;TACHYCARDIA;TACHY
952000;511.38;510.38;TACHYCARDIA;TACHY
954000;511.81;510.81;TACHYCARDIA;TACHY
956000;513.97;512.97;TACHYCARDIA;TACHY
958000;512.45;511.45;TACHYCARDIA;TACHY
960000;512.09;511.09;TACHYCARDIA;TACHY
962000;511.19;510.19;TACHYCARDIA;TACHY
964000;512.14;511.15;TACHYCARDIA;TACHY
966000;512.68;511.68;TACHYCARDIA;TACHY
968000;512.71;511.71;TACHYCARDIA;TACHY
970000;513.72;512.72;TACHYCARDIA;TACHY
972000;512.78;511.78;TACHYCARDIA;TACHY
974000;512.24;511.25;TACHYCARDIA;TACHY
976000;515.13;514.13;TACHYCARDIA;TACHY
978000;513.73;512.73;TACHYCARDIA;TACHY
980000;513.30;512.30;TACHYCARDIA;TACHY
982000;513.22;512.22;TACHYCARDIA;TACHY
984000;513.05;512.05;TACHYCARDIA;TACHY
986000;514.07;513.07;TACHYCARDIA;TACHY
988000;514.39;513.39;TACHYCARDIA;TACHY
990000;513.51;512.51;TACHYCARDIA;TACHY
992000;513.02;512.02;TACHYCARDIA;TACHY
994000;512.10;511.10;TACHYCARDIA;TACHY
996000;512.97;511.97;TACHYCARDIA;TACHY
998000;513.19;512.19;TACHYCARDIA;TACHY
1000000;513.38;512.38;TACHYCARDIA;TACHY
1002000;510.80;509.80;TACHYCARDIA;TACHY
1004000;510.48;509.48;TACHYCARDIA;TACHY
1006000;513.43;512.43;TACHYCARDIA;TACHY
1008000;513.21;512.21;TACHYCARDIA;TACHY
1010000;512.56;511.56;TACHYCARDIA;TACHY
1012000;512.54;511.54;TACHYCARDIA;TACHY
1014000;512.15;511.15;TACHYCARDIA;TACHY
1016000;514.32;513.32;TACHYCARDIA;TACHY
1018000;512.49;511.49;TACHYCARDIA;TACHY
1020000;513.22;512.22;TACHYCARDIA;TACHY
1022000;513.29;512.29;TACHYCARDIA;TACHY
1024000;513.07;512.07;TACHYCARDIA;TACHY
1026000;513.24;512.24;TACHYCARDIA;TACHY
1028000;512.80;511.80;TACHYCARDIA;TACHY
1030000;511.61;510.61;TACHYCARDIA;TACHY
1032000;513.10;512.10;TACHYCARDIA;TACHY
1034000;511.86;510.86;TACHYCARDIA;TACHY
1036000;513.29;512.30;TACHYCARDIA;TACHY
1038000;513.97;512.97;TACHYCARDIA;TACHY
1040000;512.49;511.49;TACHYCARDIA;TACHY
1042000;511.41;510.42;TACHYCARDIA;TACHY
1044000;513.45;512.45;TACHYCARDIA;TACHY
1046000;512.96;511.97;TACHYCARDIA;TACHY
1048000;512.33;511.34;TACHYCARDIA;TACHY
1050000;513.10;512.10;TACHYCARDIA;TACHY
1052000;513.84;512.84;TACHYCARDIA;TACHY
1054000;513.27;512.27;TACHYCARDIA;TACHY
1056000;513.71;512.71;TACHYCARDIA;TACHY
1058000;513.29;512.29;TACHYCARDIA;TACHY
1060000;513.09;512.10;TACHYCARDIA;TACHY
1062000;511.35;510.35;TACHYCARDIA;TACHY
1064000;511.77;510.77;TACHYCARDIA;TACHY
1066000;513.39;512.39;TACHYCARDIA;TACHY
1068000;511.78;510.78;TACHYCARDIA;TACHY
