timestamp_us;raw_adc;filtered_val;rhythm;class_code
358000;512.42;511.62;PVC;PVC
360000;513.35;512.54;PVC;PVC
362000;511.54;510.74;PVC;PVC
364000;513.43;512.62;PVC;PVC
366000;511.56;510.75;PVC;PVC
368000;512.16;511.34;PVC;PVC
370000;513.36;512.54;PVC;PVC
372000;512.51;511.69;PVC;PVC
374000;513.02;512.19;PVC;PVC
376000;511.77;510.93;PVC;PVC
378000;512.31;511.47;PVC;PVC
380000;512.73;511.89;PVC;PVC
382000;514.06;513.22;PVC;PVC
384000;513.01;512.16;PVC;PVC
386000;514.80;513.94;PVC;PVC
388000;510.99;510.13;PVC;PVC
390000;513.73;512.87;PVC;PVC
392000;514.59;513.72;PVC;PVC
394000;514.40;513.53;PVC;PVC
396000;513.72;512.85;PVC;PVC
398000;513.71;512.83;PVC;PVC
400000;514.16;513.28;PVC;PVC
402000;512.81;511.92;PVC;PVC
404000;511.48;510.59;PVC;PVC
406000;512.21;511.32;PVC;PVC
408000;513.10;512.20;PVC;PVC
410000;512.35;511.45;PVC;PVC
412000;513.04;512.13;PVC;PVC
414000;514.55;513.64;PVC;PVC
416000;512.81;511.90;PVC;PVC
418000;511.06;510.14;PVC;PVC
420000;513.36;512.44;PVC;PVC
422000;510.79;509.87;PVC;PVC
424000;513.29;512.36;PVC;PVC
426000;511.72;510.78;PVC;PVC
428000;515.48;514.54;PVC;PVC
430000;511.61;510.67;PVC;PVC
432000;511.68;510.74;PVC;PVC
434000;512.71;511.76;PVC;PVC
436000;514.13;513.18;PVC;PVC
438000;514.35;513.40;PVC;PVC
440000;512.90;511.95;PVC;PVC
442000;511.57;510.62;PVC;PVC
444000;514.63;513.66;PVC;PVC
446000;515.21;514.24;PVC;PVC
448000;516.43;515.46;PVC;PVC
450000;514.47;513.50;PVC;PVC
452000;513.87;512.90;PVC;PVC
454000;516.07;515.09;PVC;PVC
456000;512.86;511.87;PVC;PVC
458000;513.91;512.92;PVC;PVC
460000;514.73;513.74;PVC;PVC
462000;513.55;512.56;PVC;PVC
464000;513.14;512.14;PVC;PVC
466000;511.78;510.78;PVC;PVC
468000;511.75;510.74;PVC;PVC
470000;511.54;510.53;PVC;PVC
472000;513.20;512.19;PVC;PVC
474000;514.05;513.04;PVC;PVC
476000;514.16;513.14;PVC;PVC
478000;511.78;510.76;PVC;PVC
480000;513.18;512.16;PVC;PVC
482000;513.83;512.80;PVC;PVC
484000;512.57;511.53;PVC;PVC
486000;514.04;513.00;PVC;PVC
488000;514.56;513.52;PVC;PVC
490000;512.60;511.55;PVC;PVC
492000;514.19;513.14;PVC;PVC
494000;510.95;509.90;PVC;PVC
496000;512.04;510.99;PVC;PVC
498000;511.56;510.50;PVC;PVC
500000;512.88;511.82;PVC;PVC
502000;514.63;513.57;PVC;PVC
504000;513.37;512.31;PVC;PVC
506000;514.14;513.07;PVC;PVC
508000;514.47;513.40;PVC;PVC
510000;512.60;511.52;PVC;PVC
512000;513.81;512.73;PVC;PVC
514000;513.93;512.85;PVC;PVC
516000;512.41;511.32;PVC;PVC
518000;513.76;512.67;PVC;PVC
520000;514.31;513.22;PVC;PVC
522000;513.86;512.76;PVC;PVC
524000;512.58;511.48;PVC;PVC
526000;512.97;511.87;PVC;PVC
528000;512.68;511.58;PVC;PVC
530000;513.43;512.32;PVC;PVC
532000;517.03;515.92;PVC;PVC
534000;514.17;513.05;PVC;PVC
536000;512.48;511.36;PVC;PVC
538000;512.25;511.13;PVC;PVC
540000;513.38;512.26;PVC;PVC
542000;512.99;511.86;PVC;PVC
544000;512.18;511.05;PVC;PVC
546000;514.56;513.42;PVC;PVC
548000;511.92;510.79;PVC;PVC
550000;512.26;511.12;PVC;PVC
552000;514.91;513.77;PVC;PVC
554000;512.68;511.54;PVC;PVC
556000;513.01;511.86;PVC;PVC
558000;511.42;510.27;PVC;PVC
560000;512.39;511.24;PVC;PVC
562000;512.97;511.81;PVC;PVC
564000;513.53;512.37;PVC;PVC
566000;513.91;512.75;PVC;PVC
568000;512.17;511.00;PVC;PVC
570000;512.97;511.80;PVC;PVC
572000;511.35;510.18;PVC;PVC
574000;515.53;514.36;PVC;PVC
576000;513.95;512.77;PVC;PVC
578000;514.47;513.29;PVC;PVC
580000;513.70;512.52;PVC;PVC
582000;510.21;509.02;PVC;PVC
584000;512.19;510.99;PVC;PVC
586000;513.89;512.70;PVC;PVC
588000;513.70;512.50;PVC;PVC
590000;513.35;512.15;PVC;PVC
592000;512.04;510.84;PVC;PVC
594000;512.91;511.71;PVC;PVC
596000;514.53;513.32;PVC;PVC
598000;513.73;512.52;PVC;PVC
600000;511.38;510.17;PVC;PVC
602000;512.76;511.54;PVC;PVC
604000;512.98;511.76;PVC;PVC
606000;515.34;514.12;PVC;PVC
608000;513.72;512.50;PVC;PVC
610000;514.42;513.19;PVC;PVC
612000;514.59;513.36;PVC;PVC
614000;512.47;511.24;PVC;PVC
616000;515.96;514.72;PVC;PVC
618000;513.32;512.08;PVC;PVC
620000;513.25;512.01;PVC;PVC
622000;513.47;512.23;PVC;PVC
624000;514.54;513.29;PVC;PVC
626000;513.25;512.00;PVC;PVC
628000;513.87;512.62;PVC;PVC
630000;514.45;513.20;PVC;PVC
632000;514.55;513.29;PVC;PVC
634000;515.07;513.81;PVC;PVC
636000;513.69;512.43;PVC;PVC
638000;513.04;511.78;PVC;PVC
640000;512.90;511.63;PVC;PVC
642000;511.62;510.35;PVC;PVC
644000;512.80;511.53;PVC;PVC
646000;513.88;512.61;PVC;PVC
648000;513.26;511.98;PVC;PVC
650000;512.42;511.14;PVC;PVC
652000;513.42;512.14;PVC;PVC
654000;513.25;511.96;PVC;PVC
656000;514.09;512.80;PVC;PVC
658000;512.66;511.37;PVC;PVC
660000;512.40;511.10;PVC;PVC
662000;512.62;511.33;PVC;PVC
664000;513.84;512.54;PVC;PVC
666000;515.59;514.29;PVC;PVC
668000;511.74;510.44;PVC;PVC
670000;514.25;512.95;PVC;PVC
672000;512.46;511.15;PVC;PVC
674000;513.08;511.77;PVC;PVC
676000;512.56;511.25;PVC;PVC
678000;515.48;514.17;PVC;PVC
680000;514.63;513.31;PVC;PVC
682000;512.04;510.72;PVC;PVC
684000;512.88;511.56;PVC;PVC
686000;511.43;510.11;PVC;PVC
688000;514.43;513.10;PVC;PVC
690000;512.73;511.40;PVC;PVC
692000;512.99;511.66;PVC;PVC
694000;512.60;511.27;PVC;PVC
696000;511.95;510.61;PVC;PVC
698000;515.24;513.91;PVC;PVC
700000;514.28;512.94;PVC;PVC
702000;511.70;510.37;PVC;PVC
704000;512.50;511.15;PVC;PVC
706000;511.62;510.28;PVC;PVC
708000;512.08;510.73;PVC;PVC
710000;513.33;511.99;PVC;PVC
712000;512.58;511.23;PVC;PVC
714000;514.18;512.83;PVC;PVC
716000;512.21;510.86;PVC;PVC
718000;515.22;513.86;PVC;PVC
720000;513.99;512.64;PVC;PVC
722000;512.25;510.89;PVC;PVC
724000;512.93;511.57;PVC;PVC
726000;513.37;512.00;PVC;PVC
728000;515.48;514.11;PVC;PVC
730000;514.61;513.24;PVC;PVC
732000;512.83;511.46;PVC;PVC
734000;513.49;512.12;PVC;PVC
736000;512.39;511.01;PVC;PVC
738000;513.37;512.00;PVC;PVC
740000;514.25;512.87;PVC;PVC
742000;512.49;511.11;PVC;PVC
744000;513.03;511.65;PVC;PVC
746000;513.95;512.57;PVC;PVC
748000;513.79;512.40;PVC;PVC
750000;513.38;512.00;PVC;PVC
752000;512.72;511.33;PVC;PVC
754000;512.82;511.43;PVC;PVC
756000;512.18;510.79;PVC;PVC
758000;512.54;511.14;PVC;PVC
760000;513.48;512.09;PVC;PVC
762000;514.49;513.09;PVC;PVC
764000;513.60;512.20;PVC;PVC
766000;515.59;514.19;PVC;PVC
768000;514.98;513.58;PVC;PVC
770000;514.16;512.76;PVC;PVC
772000;515.49;514.08;PVC;PVC
774000;514.73;513.33;PVC;PVC
776000;513.89;512.48;PVC;PVC
778000;514.27;512.86;PVC;PVC
780000;514.60;513.18;PVC;PVC
782000;512.42;511.01;PVC;PVC
784000;513.85;512.44;PVC;PVC
786000;514.44;513.02;PVC;PVC
788000;512.30;510.88;PVC;PVC
790000;513.28;511.86;PVC;PVC
792000;515.27;513.85;PVC;PVC
794000;514.90;513.47;PVC;PVC
796000;514.31;512.88;PVC;PVC
798000;512.42;510.99;PVC;PVC
800000;513.59;512.16;PVC;PVC
802000;512.27;510.85;PVC;PVC
804000;515.78;514.35;PVC;PVC
806000;514.64;513.20;PVC;PVC
808000;512.38;510.94;PVC;PVC
810000;512.88;511.45;PVC;PVC
812000;513.52;512.09;PVC;PVC
814000;512.51;511.07;PVC;PVC
816000;511.68;510.25;PVC;PVC
818000;514.73;513.29;PVC;PVC
820000;513.77;512.33;PVC;PVC
822000;511.67;510.23;PVC;PVC
824000;511.23;509.78;PVC;PVC
826000;513.24;511.80;PVC;PVC
828000;514.68;513.23;PVC;PVC
830000;512.88;511.43;PVC;PVC
832000;513.38;511.93;PVC;PVC
834000;512.80;511.35;PVC;PVC
836000;513.44;511.99;PVC;PVC
838000;512.66;511.20;PVC;PVC
840000;513.55;512.09;PVC;PVC
842000;512.78;511.33;PVC;PVC
844000;511.73;510.28;PVC;PVC
846000;513.77;512.31;PVC;PVC
848000;515.12;513.66;PVC;PVC
850000;514.41;512.95;PVC;PVC
852000;515.11;513.65;PVC;PVC
854000;513.17;511.71;PVC;PVC
856000;514.79;513.33;PVC;PVC
858000;511.12;509.65;PVC;PVC
860000;514.47;513.01;PVC;PVC
862000;511.99;510.52;PVC;PVC
864000;514.56;513.10;PVC;PVC
866000;513.13;511.67;PVC;PVC
868000;512.64;511.18;PVC;PVC
870000;513.00;511.53;PVC;PVC
872000;511.66;510.19;PVC;PVC
874000;513.60;512.13;PVC;PVC
876000;511.33;509.86;PVC;PVC
878000;513.63;512.16;PVC;PVC
880000;513.84;512.37;PVC;PVC
882000;513.63;512.15;PVC;PVC
884000;512.71;511.24;PVC;PVC
886000;511.69;510.21;PVC;PVC
888000;512.32;510.84;PVC;PVC
890000;512.29;510.82;PVC;PVC
892000;512.82;511.34;PVC;PVC
894000;512.04;510.56;PVC;PVC
896000;515.27;513.79;PVC;PVC
898000;511.90;510.42;PVC;PVC
900000;512.25;510.77;PVC;PVC
902000;513.83;512.34;PVC;PVC
904000;513.32;511.84;PVC;PVC
906000;513.33;511.85;PVC;PVC
908000;513.81;512.32;PVC;PVC
910000;515.18;513.69;PVC;PVC
912000;513.80;512.31;PVC;PVC
914000;513.20;511.72;PVC;PVC
916000;513.80;512.31;PVC;PVC
918000;514.70;513.21;PVC;PVC
920000;512.20;510.71;PVC;PVC
922000;515.48;513.99;PVC;PVC
924000;514.12;512.63;PVC;PVC
926000;515.78;514.29;PVC;PVC
928000;514.07;512.58;PVC;PVC
930000;512.91;511.42;PVC;PVC
932000;512.54;511.05;PVC;PVC
934000;513.32;511.83;PVC;PVC
936000;513.42;511.93;PVC;PVC
938000;512.21;510.71;PVC;PVC
940000;511.78;510.29;PVC;PVC
942000;511.63;510.13;PVC;PVC
944000;513.29;511.80;PVC;PVC
946000;510.80;509.30;PVC;PVC
948000;512.46;510.96;PVC;PVC
950000;511.51;510.01;PVC;PVC
952000;514.95;513.46;PVC;PVC
954000;513.92;512.42;PVC;PVC
956000;514.22;512.72;PVC;PVC
958000;513.01;511.52;PVC;PVC
960000;514.17;512.67;PVC;PVC
962000;513.30;511.81;PVC;PVC
964000;512.08;510.58;PVC;PVC
966000;512.46;510.96;PVC;PVC
968000;512.59;511.09;PVC;PVC
970000;513.38;511.88;PVC;PVC
972000;515.74;514.24;PVC;PVC
974000;514.07;512.57;PVC;PVC
976000;512.83;511.33;PVC;PVC
978000;511.08;509.58;PVC;PVC
980000;512.56;511.06;PVC;PVC
982000;514.49;512.99;PVC;PVC
984000;513.58;512.08;PVC;PVC
986000;514.62;513.12;PVC;PVC
988000;512.78;511.28;PVC;PVC
990000;512.79;511.29;PVC;PVC
992000;511.71;510.21;PVC;PVC
994000;515.05;513.55;PVC;PVC
996000;515.69;514.19;PVC;PVC
998000;513.76;512.26;PVC;PVC
1000000;514.42;512.92;PVC;PVC
1002000;512.71;511.21;PVC;PVC
1004000;514.53;513.03;PVC;PVC
1006000;514.05;512.55;PVC;PVC
1008000;514.70;513.20;PVC;PVC
1010000;514.01;512.51;PVC;PVC
1012000;514.08;512.58;PVC;PVC
1014000;512.97;511.47;PVC;PVC
1016000;512.02;510.52;PVC;PVC
1018000;513.39;511.89;PVC;PVC
1020000;513.43;511.93;PVC;PVC
1022000;513.22;511.72;PVC;PVC
1024000;512.57;511.07;PVC;PVC
1026000;512.98;511.49;PVC;PVC
1028000;513.32;511.82;PVC;PVC
1030000;511.79;510.29;PVC;PVC
1032000;512.39;510.89;PVC;PVC
1034000;513.83;512.33;PVC;PVC
1036000;514.40;512.90;PVC;PVC
1038000;513.50;512.00;PVC;PVC
1040000;516.01;514.51;PVC;PVC
1042000;514.27;512.78;PVC;PVC
1044000;512.90;511.41;PVC;PVC
1046000;514.39;512.89;PVC;PVC
1048000;513.78;512.28;PVC;PVC
1050000;513.25;511.75;PVC;PVC
1052000;512.79;511.29;PVC;PVC
1054000;516.05;514.56;PVC;PVC
1056000;513.62;512.13;PVC;PVC
1058000;513.21;511.72;PVC;PVC
1060000;515.59;514.09;PVC;PVC
1062000;514.36;512.86;PVC;PVC
1064000;514.61;513.12;PVC;PVC
1066000;513.97;512.48;PVC;PVC
1068000;514.66;513.17;PVC;PVC
1070000;514.62;513.13;PVC;PVC
1072000;511.66;510.17;PVC;PVC
1074000;514.71;513.22;PVC;PVC
1076000;514.71;513.22;PVC;PVC
1078000;513.14;511.66;PVC;PVC
1080000;513.57;512.08;PVC;PVC
1082000;512.73;511.24;PVC;PVC
1084000;513.50;512.01;PVC;PVC
1086000;511.87;510.39;PVC;PVC
1088000;513.96;512.47;PVC;PVC
1090000;512.61;511.12;PVC;PVC
1092000;514.04;512.56;PVC;PVC
1094000;514.71;513.23;PVC;PVC
1096000;513.81;512.32;PVC;PVC
1098000;511.84;510.36;PVC;PVC
1100000;514.62;513.14;PVC;PVC
1102000;515.16;513.68;PVC;PVC
1104000;515.18;513.70;PVC;PVC
1106000;513.87;512.40;PVC;PVC
1108000;513.19;511.72;PVC;PVC
1110000;515.43;513.95;PVC;PVC
1112000;514.37;512.89;PVC;PVC
1114000;515.36;513.88;PVC;PVC
1116000;512.16;510.69;PVC;PVC
1118000;515.86;514.38;PVC;PVC
1120000;513.27;511.80;PVC;PVC
1122000;515.71;514.23;PVC;PVC
1124000;511.52;510.05;PVC;PVC
1126000;511.08;509.61;PVC;PVC
1128000;514.26;512.79;PVC;PVC
1130000;514.45;512.98;PVC;PVC
1132000;512.27;510.80;PVC;PVC
1134000;512.34;510.87;PVC;PVC
1136000;515.95;514.48;PVC;PVC
1138000;512.25;510.78;PVC;PVC
1140000;513.41;511.94;PVC;PVC
1142000;512.60;511.14;PVC;PVC
1144000;513.95;512.49;PVC;PVC
1146000;512.41;510.95;PVC;PVC
1148000;511.92;510.46;PVC;PVC
1150000;513.55;512.09;PVC;PVC
1152000;514.86;513.40;PVC;PVC
1154000;512.18;510.72;PVC;PVC
1156000;516.19;514.74;PVC;PVC
1158000;513.51;512.06;PVC;PVC
1160000;515.96;514.50;PVC;PVC
1162000;512.36;510.91;PVC;PVC
1164000;515.47;514.01;PVC;PVC
1166000;512.05;510.60;PVC;PVC
1168000;514.10;512.65;PVC;PVC
1170000;512.34;510.89;PVC;PVC
1172000;512.20;510.75;PVC;PVC
1174000;512.68;511.23;PVC;PVC
1176000;511.24;509.79;PVC;PVC
1178000;515.17;513.73;PVC;PVC
1180000;510.71;509.27;PVC;PVC
1182000;513.24;511.80;PVC;PVC
1184000;513.79;512.35;PVC;PVC
1186000;514.27;512.83;PVC;PVC
1188000;514.45;513.02;PVC;PVC
1190000;513.57;512.13;PVC;PVC
1192000;512.53;511.09;PVC;PVC
1194000;513.60;512.17;PVC;PVC
1196000;513.40;511.97;PVC;PVC
1198000;512.84;511.41;PVC;PVC
1200000;513.48;512.05;PVC;PVC
1202000;511.86;510.44;PVC;PVC
1204000;513.33;511.91;PVC;PVC
1206000;515.59;514.16;PVC;PVC
1208000;511.69;510.27;PVC;PVC
1210000;514.33;512.91;PVC;PVC
1212000;515.30;513.88;PVC;PVC
1214000;514.41;512.99;PVC;PVC
1216000;514.80;513.38;PVC;PVC
1218000;513.23;511.82;PVC;PVC
1220000;514.40;512.99;PVC;PVC
1222000;512.09;510.68;PVC;PVC
1224000;515.32;513.91;PVC;PVC
1226000;514.04;512.64;PVC;PVC
1228000;514.60;513.20;PVC;PVC
1230000;513.16;511.76;PVC;PVC
1232000;511.87;510.47;PVC;PVC
1234000;513.64;512.24;PVC;PVC
1236000;512.48;511.08;PVC;PVC
1238000;513.64;512.24;PVC;PVC
1240000;515.13;513.73;PVC;PVC
1242000;515.21;513.81;PVC;PVC
1244000;512.85;511.45;PVC;PVC
1246000;513.54;512.15;PVC;PVC
1248000;512.59;511.20;PVC;PVC
1250000;513.29;511.90;PVC;PVC
1252000;513.03;511.65;PVC;PVC
1254000;514.81;513.43;PVC;PVC
1256000;512.87;511.49;PVC;PVC
1258000;516.09;514.71;PVC;PVC
1260000;511.11;509.73;PVC;PVC
1262000;515.71;514.34;PVC;PVC
1264000;515.49;514.11;PVC;PVC
1266000;511.15;509.78;PVC;PVC
1268000;514.91;513.54;PVC;PVC
1270000;515.26;513.89;PVC;PVC
1272000;516.02;514.65;PVC;PVC
1274000;511.14;509.78;PVC;PVC
1276000;513.14;511.78;PVC;PVC
1278000;514.41;513.06;PVC;PVC
1280000;512.37;511.01;PVC;PVC
1282000;513.86;512.51;PVC;PVC
1284000;516.47;515.12;PVC;PVC
1286000;514.46;513.11;PVC;PVC
1288000;512.79;511.44;PVC;PVC
1290000;512.77;511.43;PVC;PVC
1292000;514.56;513.22;PVC;PVC
1294000;513.38;512.04;PVC;PVC
1296000;514.18;512.84;PVC;PVC
1298000;512.67;511.33;PVC;PVC
1300000;512.01;510.68;PVC;PVC
1302000;515.22;513.88;PVC;PVC
1304000;511.79;510.46;PVC;PVC
1306000;514.11;512.78;PVC;PVC
1308000;510.95;509.62;PVC;PVC
1310000;513.87;512.55;PVC;PVC
1312000;513.44;512.11;PVC;PVC
1314000;514.40;513.08;PVC;PVC
1316000;514.04;512.72;PVC;PVC
1318000;513.34;512.02;PVC;PVC
1320000;513.86;512.55;PVC;PVC
1322000;514.70;513.39;PVC;PVC
1324000;513.37;512.06;PVC;PVC
1326000;512.61;511.30;PVC;PVC
1328000;513.92;512.61;PVC;PVC
1330000;514.07;512.77;PVC;PVC
1332000;513.15;511.85;PVC;PVC
1334000;513.81;512.51;PVC;PVC
1336000;515.56;514.26;PVC;PVC
1338000;510.27;508.98;PVC;PVC
1340000;511.52;510.23;PVC;PVC
1342000;513.04;511.75;PVC;PVC
1344000;514.01;512.72;PVC;PVC
1346000;514.43;513.15;PVC;PVC
1348000;513.39;512.11;PVC;PVC
1350000;514.43;513.15;PVC;PVC
1352000;513.06;511.79;PVC;PVC
1354000;514.37;513.09;PVC;PVC
1356000;513.64;512.37;PVC;PVC
1358000;513.84;512.57;PVC;PVC
1360000;514.72;513.45;PVC;PVC
1362000;513.14;511.87;PVC;PVC
1364000;511.85;510.59;PVC;PVC
1366000;515.47;514.21;PVC;PVC
1368000;513.88;512.62;PVC;PVC
1370000;512.95;511.70;PVC;PVC
1372000;514.41;513.16;PVC;PVC
1374000;513.83;512.58;PVC;PVC
1376000;513.49;512.25;PVC;PVC
1378000;513.05;511.81;PVC;PVC
1380000;515.25;514.01;PVC;PVC
1382000;515.23;513.99;PVC;PVC
1384000;513.75;512.51;PVC;PVC
1386000;513.67;512.44;PVC;PVC
1388000;512.96;511.73;PVC;PVC
1390000;512.70;511.47;PVC;PVC
1392000;512.86;511.63;PVC;PVC
1394000;514.29;513.07;PVC;PVC
1396000;513.81;512.59;PVC;PVC
1398000;515.34;514.13;PVC;PVC
1400000;511.83;510.61;PVC;PVC
1402000;512.33;511.12;PVC;PVC
1404000;512.16;510.95;PVC;PVC
1406000;511.49;510.29;PVC;PVC
1408000;514.40;513.20;PVC;PVC
1410000;512.04;510.84;PVC;PVC
1412000;514.59;513.39;PVC;PVC
1414000;512.19;511.00;PVC;PVC
1416000;512.19;511.00;PVC;PVC
1418000;512.26;511.07;PVC;PVC
1420000;512.44;511.26;PVC;PVC
1422000;512.39;511.21;PVC;PVC
1424000;512.63;511.45;PVC;PVC
1426000;514.74;513.56;PVC;PVC
1428000;513.05;511.87;PVC;PVC
1430000;509.97;508.80;PVC;PVC
1432000;512.98;511.81;PVC;PVC
1434000;512.51;511.35;PVC;PVC
1436000;514.45;513.29;PVC;PVC
1438000;513.47;512.31;PVC;PVC
1440000;514.12;512.96;PVC;PVC
1442000;509.64;508.49;PVC;PVC
